공급일자,시간,경기도,경상권,서울,전라권,충청권
2024-06-20,01:00,39.57,47.53,-38.89,4.04,-7.38
2024-06-20,02:00,72.48,29.43,68.35,8.28,67.46
2024-06-20,03:00,-33.13,5.04,69.91,-4.16,72.88
2024-06-20,04:00,67.58,27.31,86.22,3.21,-38.14
2024-06-20,05:00,88.2,-13.94,-6.52,12.96,-5.58
2024-06-20,06:00,72.92,16.07,105.02,11.33,56.7
2024-06-20,07:00,-17.6,6.47,46.07,2.83,-11.64
2024-06-20,08:00,80.48,-8.57,16.51,4.81,42.26
2024-06-20,09:00,81.06,-12.24,99.71,12.57,46.87
2024-06-20,10:00,94.52,53.93,43.73,11.33,32.54
2024-06-20,11:00,41.75,29.4,-22.12,19.04,73.64
2024-06-20,12:00,94.48,36.3,10.75,11.82,46.24
2024-06-20,13:00,82.81,38.61,89.86,12.76,115.1
2024-06-20,14:00,98.86,49.29,140.16,14.21,114.35
2024-06-20,15:00,92.13,29.48,17.01,15.94,48.26
2024-06-20,16:00,17.55,-4.61,124.25,13.21,17.92
2024-06-20,17:00,0.15,41.82,105.27,20.82,111.23
2024-06-20,18:00,132.72,-8.33,77.86,18.66,6.21
2024-06-20,19:00,38.81,48.04,81.07,10.76,93.66
2024-06-20,20:00,54.08,8.42,-30.19,18.8,36.46
2024-06-20,21:00,63.43,54.94,3.2,14.26,12.3
2024-06-20,22:00,98.45,5.25,56.61,17.16,64.98
2024-06-20,23:00,89.32,27.53,-8.73,2.17,-4.71
2024-06-20,00:00,100.34,-3.64,82.11,0.72,84.66
2024-06-21,01:00,85.08,25.52,-18.86,3.27,-5.85
2024-06-21,02:00,78.29,-22,79.51,13.15,60.77
2024-06-21,03:00,50.2,45.23,86.7,4.87,-32.22
2024-06-21,04:00,87.28,27.1,-29.7,4.01,-3.84
2024-06-21,05:00,84.21,-26.29,63.61,4.85,59.1
2024-06-21,06:00,38.73,39.62,-22.42,-1.15,-21.48
2024-06-21,07:00,27.36,2.79,10,9.72,2.68
2024-06-21,08:00,51.04,3.64,118.91,5.25,87.33
2024-06-21,09:00,145.27,-16.81,85.12,19.32,71.6
2024-06-21,10:00,88.49,50.45,87.02,12.16,38.32
2024-06-21,11:00,128.73,8.97,60.65,11.6,58.02
2024-06-21,12:00,23.77,13.96,-17.56,19.37,72.55
2024-06-21,13:00,39.2,38.67,80.03,16.21,105.65
2024-06-21,14:00,99.57,53.17,11.13,16.46,62.12
2024-06-21,15:00,103.74,39.56,20.27,18.29,121.67
2024-06-21,16:00,52.83,12.07,117.48,15.4,64.04
2024-06-21,17:00,77.49,33.46,16.62,8.83,70.76
2024-06-21,18:00,20.72,-6.42,105.93,11.61,71.06
2024-06-21,19:00,58.31,2.93,11.98,9.74,66.86
2024-06-21,20:00,76.63,34.28,75.42,14.45,72.68
2024-06-21,21:00,2.99,27.08,91.89,1,-6.45
2024-06-21,22:00,83.8,-11.04,106.98,5.67,63.07
2024-06-21,23:00,-6.57,27.41,-0.15,10.89,14.82
2024-06-21,00:00,33.5,-9.39,95.91,2.68,-27.09
2024-06-22,01:00,76.72,39.5,101.37,-0.61,70.57
2024-06-22,02:00,72.82,-21.33,-35.09,6.97,50.82
2024-06-22,03:00,3.89,1.77,69.15,8.01,53.86
2024-06-22,04:00,45.23,5.13,-42.31,-0.14,31.96
2024-06-22,05:00,-11.45,-25.27,66.51,7.77,0.08
2024-06-22,06:00,41.63,36.45,-23.66,-3.89,-3.02
2024-06-22,07:00,28.38,10.66,99.62,5.35,-30.48
2024-06-22,08:00,-23.18,10.58,98.44,13.83,-6.67
2024-06-22,09:00,82.85,-18.43,78.7,11.82,43.26
2024-06-22,10:00,89.99,-14.9,115.61,10.69,78.41
2024-06-22,11:00,65.64,43.39,1.22,3.98,38.96
2024-06-22,12:00,65.49,48.33,109.39,1.22,56.61
2024-06-22,13:00,-15.06,-19.76,-20.15,10.63,80.52
2024-06-22,14:00,68.95,-25.2,-12.62,9.83,9.97
2024-06-22,15:00,30.01,1.13,13.33,13.76,35.99
2024-06-22,16:00,42.99,29.46,56.65,11.35,67.96
2024-06-22,17:00,115.8,2.21,59.25,19.35,76.55
2024-06-22,18:00,98.82,2.06,-0.4,5.14,65.06
2024-06-22,19:00,117.28,-3.93,-21.29,10.25,66.04
2024-06-22,20:00,44.2,0.34,37.56,7.31,72.48
2024-06-22,21:00,-1.76,40.29,66.91,1.03,71.75
2024-06-22,22:00,-14.46,-3.87,65.18,8.18,65.57
2024-06-22,23:00,68.59,-18.46,104.59,6.16,37.71
2024-06-22,00:00,25.83,9.46,-20.35,6.56,-24.12
2024-06-23,01:00,32.64,42.62,35.93,4.72,11.49
2024-06-23,02:00,24.44,-8.71,-54.54,1.86,28.82
2024-06-23,03:00,82.69,32.53,57.71,12.77,-9.23
2024-06-23,04:00,27.34,4.48,12.89,1.26,47.38
2024-06-23,05:00,-1.15,20.04,51.76,12.88,48.35
2024-06-23,06:00,22.99,-6.95,10.93,14.88,60.57
2024-06-23,07:00,49.27,22.92,34.99,1.36,44.37
2024-06-23,08:00,88.02,10.98,72.32,2.17,67.13
2024-06-23,09:00,92.34,32.6,95.67,8.65,61.32
2024-06-23,10:00,62.73,26.59,108.54,14.36,80.1
2024-06-23,11:00,12.49,3.65,68.75,15.49,48.14
2024-06-23,12:00,-9.92,53.49,25.61,7.87,44.18
2024-06-23,13:00,50.05,29.26,-37.05,12.07,37.52
2024-06-23,14:00,-10.53,53.61,75.54,1.6,37.82
2024-06-23,15:00,6.64,9.74,49.49,1.81,-1.36
2024-06-23,16:00,39.44,-7.71,-24.55,16.58,14.47
2024-06-23,17:00,103.95,51.51,113.3,12.02,57.94
2024-06-23,18:00,76.42,8.78,13.22,11.14,-0.64
2024-06-23,19:00,-3.94,29.96,98.14,2.73,94.95
2024-06-23,20:00,61.87,46.6,-7.4,11.67,39.62
2024-06-23,21:00,35.57,-10.67,96.32,10.36,89.67
2024-06-23,22:00,110.39,19.58,-22.22,17.55,-4.78
2024-06-23,23:00,5.9,-4.64,-31.43,4.06,52.89
2024-06-23,00:00,-3.65,-0.89,-50.56,-0.05,27.22
2024-06-24,01:00,54.85,-15.01,118.69,12.59,69.33
2024-06-24,02:00,36.11,30.56,-47.2,1.37,-26.91
2024-06-24,03:00,80.47,-17.47,25.86,7.55,-26.24
2024-06-24,04:00,59.75,-27.38,52.19,7.66,-28.37
2024-06-24,05:00,-26.18,37.18,9.27,-0.32,73.53
2024-06-24,06:00,51.1,-13.99,-34.24,8.83,45.12
2024-06-24,07:00,-21.6,-0.4,47.22,9.29,84.86
2024-06-24,08:00,6.39,40.08,124.91,21.83,23.84
2024-06-24,09:00,63.77,-12.62,119.25,21.82,52.33
2024-06-24,10:00,128.48,-16.07,132,17.53,30.96
2024-06-24,11:00,78.14,19.43,63.42,16.03,81.59
2024-06-24,12:00,4.35,19.78,58.48,12.93,86.86
2024-06-24,13:00,74.23,40.17,52.51,19.1,82.61
2024-06-24,14:00,67.37,50.73,7.72,25.55,15.83
2024-06-24,15:00,57.52,26.17,136.84,15.23,45.56
2024-06-24,16:00,49.91,33.31,61.4,18.07,45.6
2024-06-24,17:00,127.98,13.86,-12.13,25.72,95.1
2024-06-24,18:00,106.92,5.97,44.98,20.54,10.21
2024-06-24,19:00,15.31,-6.53,-9.52,12.42,50.64
2024-06-24,20:00,31.24,43.03,21.49,0.71,96.76
2024-06-24,21:00,17.05,15.99,-39.23,4.26,93.23
2024-06-24,22:00,59.13,11.49,72.25,3.02,88.87
2024-06-24,23:00,69.27,8.76,25.82,4.01,58.42
2024-06-24,00:00,42.77,-8.34,94.07,-0.06,51.65
2024-06-25,01:00,-13.59,18.77,52.65,10.11,37.99
2024-06-25,02:00,38.99,43.77,28.72,11.94,-26.29
2024-06-25,03:00,-6.95,-27.11,103.63,-4.25,-25.15
2024-06-25,04:00,59.01,47.95,-49.81,8.51,43.64
2024-06-25,05:00,45.42,42.8,8.06,0.97,25.4
2024-06-25,06:00,81.8,11.7,90.43,11.74,17.26
2024-06-25,07:00,69.37,35.21,51.57,0.53,64.53
2024-06-25,08:00,98.76,56.97,8.67,5.04,69.83
2024-06-25,09:00,-4.72,33.68,77.55,10.55,70.33
2024-06-25,10:00,69.8,-14.69,-19.98,22.7,18.54
2024-06-25,11:00,35.18,43.1,49.57,10.04,56.31
2024-06-25,12:00,110.04,22.62,141.89,19.53,111.08
2024-06-25,13:00,110.48,-5.46,64.31,8.94,61.49
2024-06-25,14:00,28.8,18.64,74.28,6.69,83.3
2024-06-25,15:00,109.58,26.49,-31.34,24.84,110.16
2024-06-25,16:00,25.41,37.47,5.78,9.85,93.11
2024-06-25,17:00,79.19,-22.01,123.32,13.92,15.93
2024-06-25,18:00,97.27,36.98,87.39,18.83,80.17
2024-06-25,19:00,42.01,-0.21,-49.34,14.94,-7.57
2024-06-25,20:00,-1.87,41.76,124.22,7.69,17.39
2024-06-25,21:00,12.96,10.02,74.9,1.33,-7.22
2024-06-25,22:00,1.64,9.38,101.12,3.22,25.61
2024-06-25,23:00,57.97,39.42,-36.43,8.76,25.24
2024-06-25,00:00,60.1,37.12,104.71,8,-18.46
2024-06-26,01:00,44.49,-13.15,105.63,8.04,58.26
2024-06-26,02:00,31.92,30.96,43.01,1.02,34.87
2024-06-26,03:00,-8.28,48.43,108.53,2.24,61.26
2024-06-26,04:00,91.75,17.92,44.37,-5.83,19.93
2024-06-26,05:00,47.12,29.15,84.15,2.17,-21.13
2024-06-26,06:00,-31.53,34.58,93.89,-2.98,35.47
2024-06-26,07:00,64.73,-0.6,118.83,15.79,21.58
2024-06-26,08:00,67.25,-5.75,89.86,18.61,61.62
2024-06-26,09:00,25.32,34.71,91.86,3.13,113.97
2024-06-26,10:00,9.17,30.55,41,20.22,121.66
2024-06-26,11:00,69.81,54.59,141.51,5.51,31.64
2024-06-26,12:00,42.42,15.21,-6.78,10.56,31.94
2024-06-26,13:00,5.35,-0.27,-8.43,16.93,52.52
2024-06-26,14:00,10.42,26.27,57.84,16.59,85.22
2024-06-26,15:00,106.61,-0.02,132.94,10.71,67.29
2024-06-26,16:00,39.99,18.23,34.81,25.15,3.54
2024-06-26,17:00,-7.58,23.29,121.64,20.65,78.23
2024-06-26,18:00,91.26,11.83,1.07,11.42,51.46
2024-06-26,19:00,11.21,-13.15,35.06,9.17,41.97
2024-06-26,20:00,71.79,15.5,-1.56,0.58,24.84
2024-06-26,21:00,-9.17,19.16,32.26,13.99,24.89
2024-06-26,22:00,13.67,43.87,42.53,3.6,29.86
2024-06-26,23:00,91.85,56.03,62.94,8.62,88.91
2024-06-26,00:00,15.85,50.85,63.31,13.17,86.07
2024-06-27,01:00,48.97,44.79,15.91,-1.16,80.2
2024-06-27,02:00,84.51,29.7,3.65,3.39,36.65
2024-06-27,03:00,-8.23,24.37,8.35,12.19,15.46
2024-06-27,04:00,-4.56,39.74,75.73,-0.19,-2.73
2024-06-27,05:00,82.09,-4.93,-0.46,-3.01,39.13
2024-06-27,06:00,-4.79,25.31,2.71,10.07,40.14
2024-06-27,07:00,52.48,28.77,24.27,1.58,-3.64
2024-06-27,08:00,103.41,23.98,69.68,6,57.39
2024-06-27,09:00,49.85,30.02,62.77,20.02,102.68
2024-06-27,10:00,117.98,24.81,89.73,6.94,103.72
2024-06-27,11:00,39.95,-7.02,-23.75,14.68,23.35
2024-06-27,12:00,37.22,-0.69,54.05,4.27,26.07
2024-06-27,13:00,69.09,16.83,77.66,7.82,113.45
2024-06-27,14:00,56.61,-14.03,6.2,8.5,92.46
2024-06-27,15:00,36.23,-2.04,45.99,9.34,40.06
2024-06-27,16:00,95.14,-8.56,49.8,14.57,67.32
2024-06-27,17:00,7.87,32.92,64.51,14.71,46.47
2024-06-27,18:00,37.83,27.14,39.99,9.63,92.38
2024-06-27,19:00,106.09,49.89,-16.52,4.13,94.24
2024-06-27,20:00,92.67,30.34,109.79,17.65,30.62
2024-06-27,21:00,115.88,32.37,42.13,17.56,70.18
2024-06-27,22:00,31.55,1.73,30,10.7,-8.92
2024-06-27,23:00,87.29,-12.96,-18.53,15.85,-10.71
2024-06-27,00:00,4.25,46.35,93.57,5.89,36.85
2024-06-28,01:00,53.32,47.01,30.64,5.1,28.26
2024-06-28,02:00,1.14,-14.01,111.62,12.96,65.85
2024-06-28,03:00,47.45,-19.57,-10.75,4.15,33.44
2024-06-28,04:00,56.31,-7.11,-31.32,8.67,-22.84
2024-06-28,05:00,55.39,-0.48,92.92,12.9,20.99
2024-06-28,06:00,64.01,-16.45,-64.75,12.65,27.72
2024-06-28,07:00,4.77,-0.59,6.64,13.22,60.09
2024-06-28,08:00,22.53,20.12,11.28,8.45,13.98
2024-06-28,09:00,72.93,47.34,98.62,22.64,51.86
2024-06-28,10:00,137.29,44.01,119.84,10.09,59.63
2024-06-28,11:00,-0.69,7.86,128.13,21.87,26.19
2024-06-28,12:00,114.05,11.22,-26.23,11.75,109.46
2024-06-28,13:00,111.91,50.31,-10.29,24.59,24.48
2024-06-28,14:00,15.55,46.04,137.74,19.14,96.18
2024-06-28,15:00,73.5,49.69,87.31,22.37,84.34
2024-06-28,16:00,32.27,-22.31,92.56,11.07,106.5
2024-06-28,17:00,43.15,21.79,47.73,19.43,57.21
2024-06-28,18:00,64.02,9.73,72.14,13.73,21.28
2024-06-28,19:00,45.04,11.48,105.88,13.69,60.26
2024-06-28,20:00,122.72,4.58,-8.85,6.94,31.43
2024-06-28,21:00,14.31,45.12,71.77,15.2,96.42
2024-06-28,22:00,-9.87,-14.09,18.8,7.48,91.21
2024-06-28,23:00,69,24.16,14.33,5.61,-20.46
2024-06-28,00:00,89.81,-22.33,43.6,-0.17,0.38
2024-06-29,01:00,30.9,-24.65,-10.55,3.95,52.85
2024-06-29,02:00,73.37,-21.62,88.21,-3.12,60.45
2024-06-29,03:00,20.03,26.77,-4.07,1.61,34.05
2024-06-29,04:00,-44.65,-8.38,51.3,10.21,10.27
2024-06-29,05:00,-2,-0.95,77.5,-4.77,60.52
2024-06-29,06:00,31.7,42.13,-51.5,0.73,16
2024-06-29,07:00,68.94,4.34,88.89,0.62,29.34
2024-06-29,08:00,-29.1,12.41,-41.4,3.03,0.6
2024-06-29,09:00,9.74,55.92,44.86,13.46,-13.26
2024-06-29,10:00,37.53,14.13,117.6,9.45,66.45
2024-06-29,11:00,116.84,-13.1,26.12,11.78,15.81
2024-06-29,12:00,91.05,-4.49,129.15,10.99,94.04
2024-06-29,13:00,14.67,14.63,-44.39,14.43,101
2024-06-29,14:00,72.19,13.2,-29.48,16.38,90.31
2024-06-29,15:00,-13.31,-21.86,78.55,10.03,100.22
2024-06-29,16:00,-13.36,34.29,29.55,8.19,29.67
2024-06-29,17:00,11.83,-16.2,17.11,7.47,95.27
2024-06-29,18:00,19.03,-2.69,48.54,1.86,21.89
2024-06-29,19:00,66.86,13.67,-5.79,18.34,-12.66
2024-06-29,20:00,73.06,-11.91,-1.42,2.37,48.8
2024-06-29,21:00,80.52,32.75,55.89,10.01,40.79
2024-06-29,22:00,-15.61,33.46,48.8,2.39,88.68
2024-06-29,23:00,21.08,20.41,-32.65,0.83,38.73
2024-06-29,00:00,54.22,48.85,83.78,0.78,48.82
2024-06-30,01:00,-38.38,-23.84,-31.65,8.3,3.78
2024-06-30,02:00,-1.8,15.21,55.11,-3.99,11.95
2024-06-30,03:00,65.57,-11.38,58.85,2.9,48.43
2024-06-30,04:00,88.06,9.51,-41.91,0.7,-35.1
2024-06-30,05:00,61.95,9.41,-14.27,2.04,-9.68
2024-06-30,06:00,18.93,23.85,71.09,7.64,59.61
2024-06-30,07:00,24.27,-19.45,12.88,6.48,-25.86
2024-06-30,08:00,-3.35,-20.74,94.68,3.3,6.86
2024-06-30,09:00,83.79,15.61,32.14,7.49,71.3
2024-06-30,10:00,40.36,37.14,-16.24,17.17,-3.01
2024-06-30,11:00,63.03,37.99,-18.56,12.92,87.93
2024-06-30,12:00,13.36,35.09,13.23,6.19,75.52
2024-06-30,13:00,77.15,-11.78,25.19,16.04,38.87
2024-06-30,14:00,118.81,44.68,54.92,7.22,24.15
2024-06-30,15:00,115.52,42.78,79.6,8.95,20.25
2024-06-30,16:00,-6.35,54.05,-16.41,10.07,20.16
2024-06-30,17:00,17.85,25.58,-19.44,9.62,98.51
2024-06-30,18:00,56.19,47.14,123.76,4.56,48.29
2024-06-30,19:00,-13.37,4.82,38.47,11.1,67.16
2024-06-30,20:00,25.48,18.88,22.42,16.99,35.44
2024-06-30,21:00,-16.83,7.03,35.26,9.29,55.87
2024-06-30,22:00,77.69,44.42,103.03,5.62,10.26
2024-06-30,23:00,75.03,23.72,100.85,6.59,73.49
2024-06-30,00:00,46.72,43.09,22.8,12.73,17.03
2024-07-01,01:00,-17.35,6.89,82.28,8.52,64.08
2024-07-01,02:00,-42.21,-28.34,68.73,5.5,58.47
2024-07-01,03:00,-15.25,-0.98,-36.07,13.99,-35.72
2024-07-01,04:00,47.21,36.89,22.67,-2.32,67.59
2024-07-01,05:00,-35.88,-1,89.36,4.31,12.86
2024-07-01,06:00,82.14,-24.36,-18.49,0.49,49.25
2024-07-01,07:00,94.23,20.61,28.38,17.57,53.76
2024-07-01,08:00,55.86,-5.53,131,20.72,102.13
2024-07-01,09:00,125.7,52.97,11.63,25.21,126.38
2024-07-01,10:00,140.56,40.77,116.34,23.66,93.27
2024-07-01,11:00,9.07,9.56,52.85,24.86,39.7
2024-07-01,12:00,19.5,19.12,140.27,29.1,89.19
2024-07-01,13:00,128.33,-8.61,118.29,12.7,103.12
2024-07-01,14:00,61.44,47.03,69.6,22.38,18.49
2024-07-01,15:00,11.66,33.86,31.18,23.2,33.24
2024-07-01,16:00,124.15,31.47,111.18,26.46,103.26
2024-07-01,17:00,9.75,21.44,34.8,10.56,129.64
2024-07-01,18:00,-6.85,-4.3,82.61,9.53,49.09
2024-07-01,19:00,59.09,-18.72,13.1,7.71,101.83
2024-07-01,20:00,46.36,42.97,57.7,7.15,29.29
2024-07-01,21:00,121.63,-2.33,82.49,6.31,19.43
2024-07-01,22:00,118.69,9.11,110.71,14.78,76.45
2024-07-01,23:00,108.16,-6.86,82.98,8.37,66.44
2024-07-01,00:00,43.63,-19.41,4.57,-1.96,7.52
2024-07-02,01:00,51.61,-19.96,1.92,2.93,22.96
2024-07-02,02:00,17.01,-23.35,88.37,2.16,64.4
2024-07-02,03:00,26.05,-21.14,92.6,13.73,56.02
2024-07-02,04:00,63.69,35.79,66.46,-2.61,-28.77
2024-07-02,05:00,75.53,38.29,70.87,11.06,0.48
2024-07-02,06:00,-34.56,38.34,103.57,13.7,14.4
2024-07-02,07:00,87.33,26.18,104.85,7.58,48.24
2024-07-02,08:00,-8.08,19.49,67.37,14.59,-2.65
2024-07-02,09:00,18.85,14.62,28.23,11.78,9.17
2024-07-02,10:00,78.39,38.49,32.9,12.61,68.96
2024-07-02,11:00,15.58,51.11,110.8,25.04,57.69
2024-07-02,12:00,87.97,19.25,62.14,17.49,104.79
2024-07-02,13:00,31.62,32.16,119.24,18.83,95.4
2024-07-02,14:00,104.74,4.26,-4.86,24.26,114.58
2024-07-02,15:00,54.7,30.48,105.85,9.25,43.38
2024-07-02,16:00,-1.59,7.35,127.01,13.79,92.34
2024-07-02,17:00,117.01,47.73,-20.33,26.23,74.92
2024-07-02,18:00,76.48,9.17,-29.79,13.02,4.41
2024-07-02,19:00,119.72,23.2,1.41,2.5,60.85
2024-07-02,20:00,65.44,46.21,44.75,0.18,3.08
2024-07-02,21:00,27.26,47.22,7.48,7.81,76.43
2024-07-02,22:00,33.08,-10.99,105.02,9.86,72.93
2024-07-02,23:00,76.28,-9.68,-23.6,6.2,40.1
2024-07-02,00:00,109,0.15,-18.04,-1.08,78.65
2024-07-03,01:00,84.88,28.12,27.71,0.29,58.47
2024-07-03,02:00,-28.59,-5.47,24.86,10.05,73.32
2024-07-03,03:00,-3.03,35.57,-37.32,6.25,-6.2
2024-07-03,04:00,11.91,-6.42,-43.09,-2.12,-3.88
2024-07-03,05:00,36.07,9.91,26.75,10.42,64.41
2024-07-03,06:00,48.67,12.87,-18.72,11.84,-23.71
2024-07-03,07:00,44.07,-3.32,43.65,8.31,43.02
2024-07-03,08:00,109.63,-3.87,79.01,21.44,100.69
2024-07-03,09:00,80.66,-3.83,-22.85,12.98,27.38
2024-07-03,10:00,17.13,42.03,44.92,28.26,42.9
2024-07-03,11:00,17,11.19,26.08,17.05,8.77
2024-07-03,12:00,124.03,12.7,37.09,34.8,100.74
2024-07-03,13:00,38.72,-12.6,114.46,21.54,31.92
2024-07-03,14:00,54.68,-16.39,1.13,17.38,45.34
2024-07-03,15:00,-5.76,15.04,27.25,16.78,72.68
2024-07-03,16:00,42.11,44.01,22.71,16.55,88.11
2024-07-03,17:00,51.72,-14.78,61.2,23.78,45.21
2024-07-03,18:00,1.57,40.35,-19.92,17.29,78.63
2024-07-03,19:00,76.42,47,31.9,16.9,103.67
2024-07-03,20:00,32,16.42,105.59,7.95,-6.84
2024-07-03,21:00,60.4,-3.64,46.71,14.71,37.57
2024-07-03,22:00,30.16,56.01,86.6,11.4,54.71
2024-07-03,23:00,112.07,-5.15,41.08,5.64,58.87
2024-07-03,00:00,-26.99,40.41,58.37,1.78,32.71
2024-07-04,01:00,91.89,0.45,47.28,-3.03,-9.9
2024-07-04,02:00,2.81,12.9,72.63,7.44,-24.59
2024-07-04,03:00,4.55,4.98,68.81,-4.81,-26.21
2024-07-04,04:00,91.77,2.04,29.54,8.8,35.87
2024-07-04,05:00,93.96,-1.99,-29.44,5.42,17.61
2024-07-04,06:00,89.17,43.14,64.41,12.28,45.68
2024-07-04,07:00,58.77,-13.81,67.81,4.66,1.89
2024-07-04,08:00,26.23,45.76,32.64,16.99,99.92
2024-07-04,09:00,37,55.57,-25.38,8.45,110.78
2024-07-04,10:00,-4.09,0.58,-15.58,15.11,86.02
2024-07-04,11:00,124.33,-8.75,123.44,13.45,98.53
2024-07-04,12:00,32.19,42.52,130.58,14.27,65.83
2024-07-04,13:00,49.59,16.62,43.1,20.64,48.48
2024-07-04,14:00,13.8,-19.93,20.58,26.92,13.98
2024-07-04,15:00,135.53,5.53,45.63,23.96,86.53
2024-07-04,16:00,65,41.14,57.25,29.83,71.09
2024-07-04,17:00,106.93,-18.23,66.11,22.8,93.68
2024-07-04,18:00,100.52,-6.33,117.62,15.21,104.09
2024-07-04,19:00,7.95,-9.24,36.83,15.35,-0.7
2024-07-04,20:00,-2.19,8.59,-22.8,3.25,98.41
2024-07-04,21:00,100.81,-8.27,-18.11,8.73,-3.2
2024-07-04,22:00,52.54,-6.18,116.19,2.95,0.95
2024-07-04,23:00,-1.57,49.06,116.69,5.57,71.17
2024-07-04,00:00,28.3,20.27,51.35,12.09,26.69
2024-07-05,01:00,5.53,35.26,115.24,11.24,25.4
2024-07-05,02:00,0.76,19.57,69,2.34,-14.51
2024-07-05,03:00,45.2,-22.37,-16.84,-0.3,20.68
2024-07-05,04:00,-42.78,6.91,-21.26,3.85,44.92
2024-07-05,05:00,10.65,-3.87,81.79,8.68,61.85
2024-07-05,06:00,27.35,26.95,-12.84,8.01,33.14
2024-07-05,07:00,-25.28,-10.66,-49.85,2.72,6.53
2024-07-05,08:00,111.04,12.23,44.44,18.88,83.39
2024-07-05,09:00,79.92,9.3,-31.15,9.81,35.89
2024-07-05,10:00,64.06,23.87,-36.31,26.37,29.58
2024-07-05,11:00,102.88,35.92,-26.5,18.22,33.48
2024-07-05,12:00,80.35,34.41,13.85,21.67,58.89
2024-07-05,13:00,32.27,22.92,55.26,20,121.65
2024-07-05,14:00,130.99,44.96,44.43,24.5,29.85
2024-07-05,15:00,104.07,-8.83,136.43,26.13,10.31
2024-07-05,16:00,57.55,27.33,-39.49,23.27,108.9
2024-07-05,17:00,-3.71,-15.5,18.25,21.79,28.64
2024-07-05,18:00,25.63,-10.89,50.8,11.8,104.01
2024-07-05,19:00,94.66,44.56,102.24,6.85,15.74
2024-07-05,20:00,79.21,45.75,16.78,15.9,22.46
2024-07-05,21:00,0.82,-12.92,52.39,14.32,39.59
2024-07-05,22:00,84.92,0.65,102.81,6.49,3.72
2024-07-05,23:00,15.99,35.54,77.85,5.37,-13.94
2024-07-05,00:00,87.58,33.24,73.12,8.1,66.51
2024-07-06,01:00,-11.92,-10.07,22.26,12.31,31.23
2024-07-06,02:00,-34.57,7.07,-30.69,8.79,-16.67
2024-07-06,03:00,40.47,18.01,24.07,5.06,73.3
2024-07-06,04:00,50.03,-6.4,27.73,7.99,4.97
2024-07-06,05:00,46.44,0.45,8.65,-1.88,-35.77
2024-07-06,06:00,21.77,14.46,106.2,-1.5,21.87
2024-07-06,07:00,61.75,8.29,98.14,8.57,28.08
2024-07-06,08:00,66.39,15.22,38.89,8.75,53.96
2024-07-06,09:00,11.96,50.12,-47.26,14.01,87.09
2024-07-06,10:00,39.3,51,38.38,11.03,98.52
2024-07-06,11:00,22.04,49.8,48.92,9.29,0.46
2024-07-06,12:00,30.33,16.12,8.54,11.31,60.99
2024-07-06,13:00,124.48,10.17,13.6,14.69,67.47
2024-07-06,14:00,45.22,-0.24,85.66,8.25,25.24
2024-07-06,15:00,33.4,28.44,19.62,5.57,82.57
2024-07-06,16:00,56.12,-11.61,40.04,14.25,30.93
2024-07-06,17:00,79.46,47.34,44.32,5.32,5.42
2024-07-06,18:00,95.98,31.54,113.42,11.19,56.23
2024-07-06,19:00,108.08,31.01,111.37,11.76,18.66
2024-07-06,20:00,71.01,18.97,-35.21,5.79,-5.37
2024-07-06,21:00,104.31,40.51,124.18,1.36,27.6
2024-07-06,22:00,55.13,8.56,-24.34,4.34,79.28
2024-07-06,23:00,18.46,-8.52,36,11.77,66.8
2024-07-06,00:00,78.41,50.64,78.58,14.69,-21.59
2024-07-07,01:00,-30.72,-21.22,-42.97,7.99,9.5
2024-07-07,02:00,83.15,0.07,47.61,-2.7,52.91
2024-07-07,03:00,-1.23,37.08,86.73,2.89,-9.57
2024-07-07,04:00,-7.8,-18.28,79.34,10.23,-10.65
2024-07-07,05:00,35.72,12.69,29.95,8.87,38.4
2024-07-07,06:00,-27.47,7.31,-43.37,6.54,58.27
2024-07-07,07:00,-1.07,-3.24,-18.72,0.88,-9.4
2024-07-07,08:00,-14.4,37.55,41.91,1.43,67.58
2024-07-07,09:00,107.17,31.81,5.06,0.5,-19.65
2024-07-07,10:00,64.2,7.21,-42.61,13.72,14.7
2024-07-07,11:00,76.2,5,111.87,16.94,80.58
2024-07-07,12:00,25.53,26.45,12.26,9.76,81.78
2024-07-07,13:00,19.64,43.08,-18.56,14.9,74.63
2024-07-07,14:00,107.23,48.67,38.41,2.03,96.66
2024-07-07,15:00,94.29,9.48,-12.52,3.18,95.91
2024-07-07,16:00,65.81,-9.98,40.89,9.16,28.22
2024-07-07,17:00,-16.59,39.47,-32.16,5.85,50.74
2024-07-07,18:00,-3.05,15.73,61.72,10.79,67.35
2024-07-07,19:00,115.98,32.23,74.18,15.88,66.44
2024-07-07,20:00,106.73,-12.93,-26.74,11.31,42.64
2024-07-07,21:00,89.96,48.86,113.85,16.7,41.22
2024-07-07,22:00,-11.05,32.43,55.98,9.78,70.89
2024-07-07,23:00,36.06,-0.35,45.29,1.14,6.59
2024-07-07,00:00,63.95,13.13,103.56,3.26,68.51
2024-07-08,01:00,73.47,-1.11,61.91,-1.7,-28.31
2024-07-08,02:00,-23,-20.55,90.69,2.25,52.06
2024-07-08,03:00,12.72,9.06,88.7,9.83,-0.41
2024-07-08,04:00,40.58,11.65,-3.25,11.29,19.78
2024-07-08,05:00,42.86,10.88,39.7,4.11,-12.15
2024-07-08,06:00,-16.57,14.75,-45.76,4.64,73.08
2024-07-08,07:00,-24.73,14.73,38,9.17,23.98
